Year,Datetime,Stage,Stadium,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name
1994.0,03 Jul 1994 - 12:00 ,Round of 16,Cotton Bowl,Saudi Arabia,1.0,3.0,Sweden
1994.0,03 Jul 1994 - 13:30 ,Round of 16,Rose Bowl,Romania,3.0,2.0,Argentina
1994.0,04 Jul 1994 - 12:00 ,Round of 16,Citrus Bowl,Netherlands,2.0,0.0,"rn"">Republic of Ireland"
1994.0,04 Jul 1994 - 12:30 ,Round of 16,Stanford Stadium,Brazil,1.0,0.0,USA
1994.0,05 Jul 1994 - 13:00 ,Round of 16,Foxboro Stadium,Nigeria,1.0,2.0,Italy
1994.0,05 Jul 1994 - 16:30 ,Round of 16,Giants Stadium,Mexico,1.0,1.0,Bulgaria
1994.0,09 Jul 1994 - 12:00 ,Quarter-finals,Foxboro Stadium,Italy,2.0,1.0,Spain
1994.0,09 Jul 1994 - 14:30 ,Quarter-finals,Cotton Bowl,Netherlands,2.0,3.0,Brazil
1994.0,10 Jul 1994 - 12:00 ,Quarter-finals,Giants Stadium,Bulgaria,2.0,1.0,Germany
1994.0,10 Jul 1994 - 12:30 ,Quarter-finals,Stanford Stadium,Romania,2.0,2.0,Sweden
1994.0,13 Jul 1994 - 16:00 ,Semi-finals,Giants Stadium,Bulgaria,1.0,2.0,Italy
1994.0,13 Jul 1994 - 16:30 ,Semi-finals,Rose Bowl,Sweden,0.0,1.0,Brazil
1994.0,16 Jul 1994 - 12:30 ,Match for third place,Rose Bowl,Sweden,4.0,0.0,Bulgaria
1994.0,17 Jul 1994 - 12:30 ,Final,Rose Bowl,Brazil,0.0,0.0,Italy
1998.0,10 Jun 1998 - 17:30 ,Group A,Stade de France,Brazil,2.0,1.0,Scotland
1998.0,10 Jun 1998 - 21:00 ,Group A,La Mosson,Morocco,2.0,2.0,Norway
1998.0,11 Jun 1998 - 17:30 ,Group B,Stade du Parc Lescure,Italy,2.0,2.0,Chile
1998.0,11 Jun 1998 - 21:00 ,Group B,Stade Municipal,Cameroon,1.0,1.0,Austria
1998.0,12 Jun 1998 - 14:30 ,Group D,La Mosson,Paraguay,0.0,0.0,Bulgaria
1998.0,12 Jun 1998 - 17:30 ,Group C,Stade Felix Bollaert,Saudi Arabia,0.0,1.0,Denmark
1998.0,12 Jun 1998 - 21:00 ,Group C,Stade V�lodrome,France,3.0,0.0,South Africa
1998.0,13 Jun 1998 - 14:30 ,Group D,La Beaujoire,Spain,2.0,3.0,Nigeria
1998.0,13 Jun 1998 - 17:30 ,Group E,Stade de Gerland,Korea Republic,1.0,3.0,Mexico
1998.0,13 Jun 1998 - 21:00 ,Group E,Stade de France,Netherlands,0.0,0.0,Belgium
1998.0,14 Jun 1998 - 14:30 ,Group H,Stade Municipal,Argentina,1.0,0.0,Japan
1998.0,14 Jun 1998 - 17:30 ,Group F,Stade Geoffroy Guichard,Yugoslavia,1.0,0.0,Iran
1998.0,14 Jun 1998 - 21:00 ,Group H,Stade Felix Bollaert,Jamaica,1.0,3.0,Croatia
1998.0,15 Jun 1998 - 14:30 ,Group G,Stade V�lodrome,England,2.0,0.0,Tunisia
1998.0,15 Jun 1998 - 17:30 ,Group G,Stade de Gerland,Romania,1.0,0.0,Colombia
1998.0,15 Jun 1998 - 21:00 ,Group F,Parc des Princes,Germany,2.0,0.0,USA
1998.0,16 Jun 1998 - 17:30 ,Group A,Stade du Parc Lescure,Scotland,1.0,1.0,Norway
1998.0,16 Jun 1998 - 21:00 ,Group A,La Beaujoire,Brazil,3.0,0.0,Morocco
1998.0,17 Jun 1998 - 17:30 ,Group B,Stade Geoffroy Guichard,Chile,1.0,1.0,Austria
1998.0,17 Jun 1998 - 21:00 ,Group B,La Mosson,Italy,3.0,0.0,Cameroon
1998.0,18 Jun 1998 - 17:30 ,Group C,Stade Municipal,South Africa,1.0,1.0,Denmark
1998.0,18 Jun 1998 - 21:00 ,Group C,Stade de France,France,4.0,0.0,Saudi Arabia
1998.0,19 Jun 1998 - 17:30 ,Group D,Parc des Princes,Nigeria,1.0,0.0,Bulgaria
1998.0,19 Jun 1998 - 21:00 ,Group D,Stade Geoffroy Guichard,Spain,0.0,0.0,Paraguay
1998.0,20 Jun 1998 - 14:30 ,Group H,La Beaujoire,Japan,0.0,1.0,Croatia
1998.0,20 Jun 1998 - 17:30 ,Group E,Stade du Parc Lescure,Belgium,2.0,2.0,Mexico
1998.0,20 Jun 1998 - 21:00 ,Group E,Stade V�lodrome,Netherlands,5.0,0.0,Korea Republic
1998.0,21 Jun 1998 - 14:30 ,Group F,Stade Felix Bollaert,Germany,2.0,2.0,Yugoslavia
1998.0,21 Jun 1998 - 17:30 ,Group H,Parc des Princes,Argentina,5.0,0.0,Jamaica
1998.0,21 Jun 1998 - 21:00 ,Group F,Stade de Gerland,USA,1.0,2.0,Iran
1998.0,22 Jun 1998 - 17:30 ,Group G,La Mosson,Colombia,1.0,0.0,Tunisia
1998.0,22 Jun 1998 - 21:00 ,Group G,Stade Municipal,Romania,2.0,1.0,England
1998.0,23 Jun 1998 - 16:00 ,Group B,Stade de France,Italy,2.0,1.0,Austria
1998.0,23 Jun 1998 - 16:00 ,Group B,La Beaujoire,Chile,1.0,1.0,Cameroon
1998.0,23 Jun 1998 - 21:00 ,Group A,Stade Geoffroy Guichard,Scotland,0.0,3.0,Morocco
1998.0,23 Jun 1998 - 21:00 ,Group A,Stade V�lodrome,Brazil,1.0,2.0,Norway
1998.0,24 Jun 1998 - 16:00 ,Group C,Stade de Gerland,France,2.0,1.0,Denmark
1998.0,24 Jun 1998 - 16:00 ,Group C,Stade du Parc Lescure,South Africa,2.0,2.0,Saudi Arabia
1998.0,24 Jun 1998 - 21:00 ,Group D,Stade Felix Bollaert,Spain,6.0,1.0,Bulgaria
1998.0,24 Jun 1998 - 21:00 ,Group D,Stade Municipal,Nigeria,1.0,3.0,Paraguay
1998.0,25 Jun 1998 - 16:00 ,Group E,Parc des Princes,Belgium,1.0,1.0,Korea Republic
1998.0,25 Jun 1998 - 16:00 ,Group E,Stade Geoffroy Guichard,Netherlands,2.0,2.0,Mexico
1998.0,25 Jun 1998 - 21:00 ,Group F,La Mosson,Germany,2.0,0.0,Iran
1998.0,25 Jun 1998 - 21:00 ,Group F,La Beaujoire,USA,0.0,1.0,Yugoslavia
1998.0,26 Jun 1998 - 16:00 ,Group H,Stade de Gerland,Japan,1.0,2.0,Jamaica
1998.0,26 Jun 1998 - 16:00 ,Group H,Stade du Parc Lescure,Argentina,1.0,0.0,Croatia
1998.0,26 Jun 1998 - 21:00 ,Group G,Stade de France,Romania,1.0,1.0,Tunisia
1998.0,26 Jun 1998 - 21:00 ,Group G,Stade Felix Bollaert,Colombia,0.0,2.0,England
1998.0,27 Jun 1998 - 16:30 ,Round of 16,Stade V�lodrome,Italy,1.0,0.0,Norway
1998.0,27 Jun 1998 - 21:00 ,Round of 16,Parc des Princes,Brazil,4.0,1.0,Chile
1998.0,28 Jun 1998 - 16:30 ,Round of 16,Stade Felix Bollaert,France,1.0,0.0,Paraguay
1998.0,28 Jun 1998 - 21:00 ,Round of 16,Stade de France,Nigeria,1.0,4.0,Denmark
1998.0,29 Jun 1998 - 16:30 ,Round of 16,La Mosson,Germany,2.0,1.0,Mexico
1998.0,29 Jun 1998 - 21:00 ,Round of 16,Stade Municipal,Netherlands,2.0,1.0,Yugoslavia
1998.0,30 Jun 1998 - 16:30 ,Round of 16,Stade du Parc Lescure,Romania,0.0,1.0,Croatia
1998.0,30 Jun 1998 - 21:00 ,Round of 16,Stade Geoffroy Guichard,Argentina,2.0,2.0,England
1998.0,03 Jul 1998 - 16:30 ,Quarter-finals,Stade de France,Italy,0.0,0.0,France
1998.0,03 Jul 1998 - 21:00 ,Quarter-finals,La Beaujoire,Brazil,3.0,2.0,Denmark
1998.0,04 Jul 1998 - 16:30 ,Quarter-finals,Stade V�lodrome,Netherlands,2.0,1.0,Argentina
1998.0,04 Jul 1998 - 21:00 ,Quarter-finals,Stade de Gerland,Germany,0.0,3.0,Croatia
1998.0,07 Jul 1998 - 21:00 ,Semi-finals,Stade V�lodrome,Brazil,1.0,1.0,Netherlands
1998.0,08 Jul 1998 - 21:00 ,Semi-finals,Stade de France,France,2.0,1.0,Croatia
1998.0,11 Jul 1998 - 21:00 ,Match for third place,Parc des Princes,Netherlands,1.0,2.0,Croatia
1998.0,12 Jul 1998 - 21:00 ,Final,Stade de France,Brazil,0.0,3.0,France
2002.0,31 May 2002 - 20:30 ,Group A,Seoul World Cup Stadium,France,0.0,1.0,Senegal
2002.0,01 Jun 2002 - 18:00 ,Group A,Munsu Football Stadium,Uruguay,1.0,2.0,Denmark
2002.0,01 Jun 2002 - 15:30 ,Group E,Niigata Stadium Big Swan,"rn"">Republic of Ireland",1.0,1.0,Cameroon
2002.0,01 Jun 2002 - 20:30 ,Group E,Sapporo Dome,Germany,8.0,0.0,Saudi Arabia
2002.0,02 Jun 2002 - 14:30 ,Group F,Kashima Stadium,Argentina,1.0,0.0,Nigeria
2002.0,02 Jun 2002 - 16:30 ,Group B,Busan Asiad Main Stadium,Paraguay,2.0,2.0,South Africa
2002.0,02 Jun 2002 - 18:30 ,Group F,Saitama Stadium 2002,England,1.0,1.0,Sweden
2002.0,02 Jun 2002 - 20:30 ,Group B,Gwangju World Cup Stadium,Spain,3.0,1.0,Slovenia
2002.0,03 June 2002 - 18:00 ,Group C,Munsu Football Stadium,Brazil,2.0,1.0,Turkey
2002.0,03 Jun 2002 - 20:30 ,Group G,Sapporo Dome,Italy,2.0,0.0,Ecuador
2002.0,03 Jun 2002 - 15:30 ,Group G,Niigata Stadium Big Swan,Croatia,0.0,1.0,Mexico
2002.0,04 June 2002 - 15:30 ,Group C,Gwangju World Cup Stadium,China PR,0.0,2.0,Costa Rica
2002.0,04 June 2002 - 18:00 ,Group H,Saitama Stadium 2002,Japan,2.0,2.0,Belgium
2002.0,04 Jun 2002 - 20:30 ,Group D,Busan Asiad Main Stadium,Korea Republic,2.0,0.0,Poland
2002.0,05 Jun 2002 - 15:30 ,Group H,Kobe Wing Stadium,Russia,2.0,0.0,Tunisia
2002.0,05 Jun 2002 - 18:00 ,Group D,Suwon World Cup Stadium,USA,3.0,2.0,Portugal
2002.0,05 Jun 2002 - 20:30 ,Group E,Kashima Stadium,Germany,1.0,1.0,"rn"">Republic of Ireland"
2002.0,06 Jun 2002 - 15:30 ,Group A,Daegu World Cup Stadium,Denmark,1.0,1.0,Senegal
2002.0,06 Jun 2002 - 18:00 ,Group E,Saitama Stadium 2002,Cameroon,1.0,0.0,Saudi Arabia
2002.0,06 Jun 2002 - 20:30 ,Group A,Busan Asiad Main Stadium,France,0.0,0.0,Uruguay
2002.0,07 Jun 2002 - 15:30 ,Group F,Kobe Wing Stadium,Sweden,2.0,1.0,Nigeria
2002.0,07 Jun 2002 - 20:30 ,Group F,Sapporo Dome,Argentina,0.0,1.0,England
2002.0,07 June 2002 - 18:00 ,Group B,Jeonju World Cup Stadium,Spain,3.0,1.0,Paraguay
2002.0,08 Jun 2002 - 15:30 ,Group B,Daegu World Cup Stadium,South Africa,1.0,0.0,Slovenia
2002.0,08 Jun 2002 - 20:30 ,Group C,Jeju World Cup Stadium,Brazil,4.0,0.0,China PR
2002.0,08 June 2002 - 18:00 ,Group G,Kashima Stadium,Italy,1.0,2.0,Croatia
2002.0,09 Jun 2002 - 18:00 ,Group C,Incheon Football Stadium,Costa Rica,1.0,1.0,Turkey
2002.0,09 Jun 2002 - 20:30 ,Group H,International Stadium Yokohama,Japan,1.0,0.0,Russia
2002.0,09 Jun 2002 - 15:30 ,Group G,Miyagi Stadium,Mexico,2.0,1.0,Ecuador
2002.0,10 Jun 2002 - 15:30 ,Group D,Daegu World Cup Stadium,Korea Republic,1.0,1.0,USA
2002.0,10 Jun 2002 - 20:30 ,Group D,Jeonju World Cup Stadium,Portugal,4.0,0.0,Poland
2002.0,10 Jun 2002 - 18:00 ,Group H,Oita Stadium Big Eye,Tunisia,1.0,1.0,Belgium
2002.0,11 Jun 2002 - 15:30 ,Group A,Incheon Football Stadium,Denmark,2.0,0.0,France
2002.0,11 June 2002 - 15:30 ,Group A,Suwon World Cup Stadium,Senegal,3.0,3.0,Uruguay
2002.0,11 Jun 2002 - 20:30 ,Group E,International Stadium Yokohama,Saudi Arabia,0.0,3.0,"rn"">Republic of Ireland"
2002.0,11 Jun 2002 - 20:30 ,Group E,Shizuoka Stadium Ecopa,Cameroon,0.0,2.0,Germany
2002.0,12 Jun 2002 - 15:30 ,Group F,Miyagi Stadium,Sweden,1.0,1.0,Argentina
2002.0,12 Jun 2002 - 15:30 ,Group F,Osaka Nagai Stadium,Nigeria,0.0,0.0,England
2002.0,12 Jun 2002 - 20:30 ,Group B,Jeju World Cup Stadium,Slovenia,1.0,3.0,Paraguay
2002.0,12 Jun 2002 - 20:30 ,Group B,Daejeon World Cup Stadium,South Africa,2.0,3.0,Spain
2002.0,13 Jun 2002 - 15:30 ,Group C,Suwon World Cup Stadium,Costa Rica,2.0,5.0,Brazil
2002.0,13 Jun 2002 - 15:30 ,Group C,Seoul World Cup Stadium,Turkey,3.0,0.0,China PR
2002.0,13 Jun 2002 - 20:30 ,Group G,International Stadium Yokohama,Ecuador,1.0,0.0,Croatia
2002.0,13 Jun 2002 - 20:30 ,Group G,Oita Stadium Big Eye,Mexico,1.0,1.0,Italy
2002.0,14 Jun 2002 - 15:30 ,Group H,Osaka Nagai Stadium,Tunisia,0.0,2.0,Japan
2002.0,14 Jun 2002 - 20:30 ,Group D,Incheon Football Stadium,Portugal,0.0,1.0,Korea Republic
2002.0,14 Jun 2002 - 20:30 ,Group D,Daejeon World Cup Stadium,Poland,3.0,1.0,USA
2002.0,14 Jun 2002 - 15:30 ,Group H,Shizuoka Stadium Ecopa,Belgium,3.0,2.0,Russia
2002.0,15 Jun 2002 - 20:30 ,Round of 16,Niigata Stadium Big Swan,Denmark,0.0,3.0,England
2002.0,15 Jun 2002 - 15:30 ,Round of 16,Jeju World Cup Stadium,Germany,1.0,0.0,Paraguay
2002.0,16 Jun 2002 - 20:30 ,Round of 16,Suwon World Cup Stadium,Spain,1.0,1.0,"rn"">Republic of Ireland"
2002.0,16 Jun 2002 - 15:30 ,Round of 16,Oita Stadium Big Eye,Sweden,1.0,2.0,Senegal
2002.0,17 Jun 2002 - 20:30 ,Round of 16,Kobe Wing Stadium,Brazil,2.0,0.0,Belgium
2002.0,17 June 2002 - 15:30 ,Round of 16,Jeonju World Cup Stadium,Mexico,0.0,2.0,USA
2002.0,18 Jun 2002 - 15:30 ,Round of 16,Miyagi Stadium,Japan,0.0,1.0,Turkey
2002.0,18 Jun 2002 - 20:30 ,Round of 16,Daejeon World Cup Stadium,Korea Republic,2.0,1.0,Italy
2002.0,21 Jun 2002 - 15:30 ,Quarter-finals,Shizuoka Stadium Ecopa,England,1.0,2.0,Brazil
2002.0,21 Jun 2002 - 20:30 ,Quarter-finals,Munsu Football Stadium,Germany,1.0,0.0,USA
2002.0,22 Jun 2002 - 20:30 ,Quarter-finals,Osaka Nagai Stadium,Senegal,0.0,1.0,Turkey
2002.0,22 Jun 2002 - 15:30 ,Quarter-finals,Gwangju World Cup Stadium,Spain,0.0,0.0,Korea Republic
2002.0,25 Jun 2002 - 20:30 ,Semi-finals,Seoul World Cup Stadium,Germany,1.0,0.0,Korea Republic
2002.0,26 Jun 2002 - 20:30 ,Semi-finals,Saitama Stadium 2002,Brazil,1.0,0.0,Turkey
2002.0,29 Jun 2002 - 20:00 ,Third place,Daegu World Cup Stadium,Korea Republic,2.0,3.0,Turkey
2002.0,30 Jun 2002 - 20:00 ,Final,International Stadium Yokohama,Germany,0.0,2.0,Brazil
2006.0,09 Jun 2006 - 18:00 ,Group A,"FIFA World Cup Stadium, Munich",Germany,4.0,2.0,Costa Rica
2006.0,09 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Gelsenkirchen",Poland,0.0,2.0,Ecuador
2006.0,10 Jun 2006 - 15:00 ,Group B,"FIFA World Cup Stadium, Frankfurt",England,1.0,0.0,Paraguay
2006.0,10 Jun 2006 - 18:00 ,Group B,"FIFA World Cup Stadium, Dortmund","rn"">Trinidad and Tobago",0.0,0.0,Sweden
2006.0,10 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Hamburg",Argentina,2.0,1.0,C�te d'Ivoire
2006.0,11 Jun 2006 - 15:00 ,Group C,Zentralstadion,"rn"">Serbia and Montenegro",0.0,1.0,Netherlands
2006.0,11 Jun 2006 - 18:00 ,Group D,Franken-Stadion,Mexico,3.0,1.0,Iran
2006.0,11 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Cologne",Angola,0.0,1.0,Portugal
2006.0,12 Jun 2006 - 15:00 ,Group F,Fritz-Walter-Stadion,Australia,3.0,1.0,Japan
2006.0,12 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Gelsenkirchen",USA,0.0,3.0,Czech Republic
2006.0,12 Jun 2006 - 21:00 ,Group E,"FIFA World Cup Stadium, Hanover",Italy,2.0,0.0,Ghana
2006.0,13 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Frankfurt",Korea Republic,2.0,1.0,Togo
2006.0,13 Jun 2006 - 18:00 ,Group G,Gottlieb-Daimler-Stadion,France,0.0,0.0,Switzerland
2006.0,13 Jun 2006 - 21:00 ,Group F,Olympiastadion,Brazil,1.0,0.0,Croatia
2006.0,14 Jun 2006 - 15:00 ,Group H,Zentralstadion,Spain,4.0,0.0,Ukraine
2006.0,14 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Munich",Tunisia,2.0,2.0,Saudi Arabia
2006.0,14 Jun 2006 - 21:00 ,Group A,"FIFA World Cup Stadium, Dortmund",Germany,1.0,0.0,Poland
2006.0,15 Jun 2006 - 15:00 ,Group A,"FIFA World Cup Stadium, Hamburg",Ecuador,3.0,0.0,Costa Rica
2006.0,15 Jun 2006 - 18:00 ,Group B,Franken-Stadion,England,2.0,0.0,"rn"">Trinidad and Tobago"
2006.0,15 Jun 2006 - 21:00 ,Group B,Olympiastadion,Sweden,1.0,0.0,Paraguay
2006.0,16 Jun 2006 - 15:00 ,Group C,"FIFA World Cup Stadium, Gelsenkirchen",Argentina,6.0,0.0,"rn"">Serbia and Montenegro"
2006.0,16 Jun 2006 - 18:00 ,Group C,Gottlieb-Daimler-Stadion,Netherlands,2.0,1.0,C�te d'Ivoire
2006.0,16 Jun 2006 - 21:00 ,Group D,"FIFA World Cup Stadium, Hanover",Mexico,0.0,0.0,Angola
2006.0,17 Jun 2006 - 15:00 ,Group D,"FIFA World Cup Stadium, Frankfurt",Portugal,2.0,0.0,IR Iran
2006.0,17 Jun 2006 - 18:00 ,Group E,"FIFA World Cup Stadium, Cologne",Czech Republic,0.0,2.0,Ghana
2006.0,17 Jun 2006 - 21:00 ,Group E,Fritz-Walter-Stadion,Italy,1.0,1.0,USA
2006.0,18 Jun 2006 - 15:00 ,Group F,Franken-Stadion,Japan,0.0,0.0,Croatia
2006.0,18 Jun 2006 - 18:00 ,Group F,"FIFA World Cup Stadium, Munich",Brazil,2.0,0.0,Australia
2006.0,18 Jun 2006 - 21:00 ,Group G,Zentralstadion,France,1.0,1.0,Korea Republic
2006.0,19 Jun 2006 - 15:00 ,Group G,"FIFA World Cup Stadium, Dortmund",Togo,0.0,2.0,Switzerland
2006.0,19 Jun 2006 - 18:00 ,Group H,"FIFA World Cup Stadium, Hamburg",Saudi Arabia,0.0,4.0,Ukraine
2006.0,19 Jun 2006 - 21:00 ,Group H,Gottlieb-Daimler-Stadion,Spain,3.0,1.0,Tunisia
2006.0,20 Jun 2006 - 16:00 ,Group A,Olympiastadion,Ecuador,0.0,3.0,Germany
2006.0,20 Jun 2006 - 16:00 ,Group A,"FIFA World Cup Stadium, Hanover",Costa Rica,1.0,2.0,Poland
2006.0,20 Jun 2006 - 21:00 ,Group B,"FIFA World Cup Stadium, Cologne",Sweden,2.0,2.0,England
2006.0,20 Jun 2006 - 21:00 ,Group B,Fritz-Walter-Stadion,Paraguay,2.0,0.0,"rn"">Trinidad and Tobago"
2006.0,21 Jun 2006 - 16:00 ,Group D,Zentralstadion,Iran,1.0,1.0,Angola
2006.0,21 Jun 2006 - 16:00 ,Group D,"FIFA World Cup Stadium, Gelsenkirchen",Portugal,2.0,1.0,Mexico
2006.0,21 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Frankfurt",Netherlands,0.0,0.0,Argentina
2006.0,21 Jun 2006 - 21:00 ,Group C,"FIFA World Cup Stadium, Munich",C�te d'Ivoire,3.0,2.0,"rn"">Serbia and Montenegro"
2006.0,22 Jun 2006 - 16:00 ,Group E,"FIFA World Cup Stadium, Hamburg",Czech Republic,0.0,2.0,Italy
2006.0,22 Jun 2006 - 16:00 ,Group E,Franken-Stadion,Ghana,2.0,1.0,USA
2006.0,22 Jun 2006 - 21:00 ,Group F,"FIFA World Cup Stadium, Dortmund",Japan,1.0,4.0,Brazil
2006.0,22 Jun 2006 - 21:00 ,Group F,Gottlieb-Daimler-Stadion,Croatia,2.0,2.0,Australia
2006.0,23 Jun 2006 - 16:00 ,Group H,Olympiastadion,Ukraine,1.0,0.0,Tunisia
2006.0,23 Jun 2006 - 16:00 ,Group H,Fritz-Walter-Stadion,Saudi Arabia,0.0,1.0,Spain
2006.0,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Cologne",Togo,0.0,2.0,France
2006.0,23 Jun 2006 - 21:00 ,Group G,"FIFA World Cup Stadium, Hanover",Switzerland,2.0,0.0,Korea Republic
2006.0,24 Jun 2006 - 17:00 ,Round of 16,"FIFA World Cup Stadium, Munich",Germany,2.0,0.0,Sweden
2006.0,24 Jun 2006 - 21:00 ,Round of 16,Zentralstadion,Argentina,2.0,1.0,Mexico
2006.0,25 Jun 2006 - 17:00 ,Round of 16,Gottlieb-Daimler-Stadion,England,1.0,0.0,Ecuador
2006.0,25 Jun 2006 - 21:00 ,Round of 16,Franken-Stadion,Portugal,1.0,0.0,Netherlands
2006.0,26 Jun 2006 - 17:00 ,Round of 16,Fritz-Walter-Stadion,Italy,1.0,0.0,Australia
2006.0,26 Jun 2006 - 21:00 ,Round of 16,"FIFA World Cup Stadium, Cologne",Switzerland,0.0,0.0,Ukraine
2006.0,27 Jun 2006 - 17:00 ,Round of 16,"FIFA World Cup Stadium, Dortmund",Brazil,3.0,0.0,Ghana
2006.0,27 Jun 2006 - 21:00 ,Round of 16,"FIFA World Cup Stadium, Hanover",Spain,1.0,3.0,France
2006.0,30 Jun 2006 - 17:00 ,Quarter-finals,Olympiastadion,Germany,1.0,1.0,Argentina
2006.0,30 Jun 2006 - 21:00 ,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Italy,3.0,0.0,Ukraine
2006.0,01 Jul 2006 - 17:00 ,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",England,0.0,0.0,Portugal
2006.0,01 Jul 2006 - 21:00 ,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Brazil,0.0,1.0,France
2006.0,04 Jul 2006 - 21:00 ,Semi-finals,"FIFA World Cup Stadium, Dortmund",Germany,0.0,2.0,Italy
2006.0,05 Jul 2006 - 21:00 ,Semi-finals,"FIFA World Cup Stadium, Munich",Portugal,0.0,1.0,France
2006.0,08 Jul 2006 - 21:00 ,Third place,Gottlieb-Daimler-Stadion,Germany,3.0,1.0,Portugal
2006.0,09 Jul 2006 - 20:00 ,Final,Olympiastadion,Italy,1.0,1.0,France
2010.0,11 Jun 2010 - 16:00 ,Group A,Soccer City Stadium,South Africa,1.0,1.0,Mexico
2010.0,11 Jun 2010 - 20:30 ,Group A,Cape Town Stadium,Uruguay,0.0,0.0,France
2010.0,12 Jun 2010 - 13:30 ,Group B,Port Elizabeth Stadium,Korea Republic,2.0,0.0,Greece
2010.0,12 Jun 2010 - 16:00 ,Group B,Ellis Park Stadium,Argentina,1.0,0.0,Nigeria
2010.0,12 Jun 2010 - 20:30 ,Group C,Royal Bafokeng Sports Palace,England,1.0,1.0,USA
2010.0,13 Jun 2010 - 13:30 ,Group C,Peter Mokaba Stadium,Algeria,0.0,1.0,Slovenia
2010.0,13 Jun 2010 - 16:00 ,Group D,Loftus Versfeld Stadium,Serbia,0.0,1.0,Ghana
2010.0,13 Jun 2010 - 20:30 ,Group D,Durban Stadium,Germany,4.0,0.0,Australia
2010.0,14 Jun 2010 - 13:30 ,Group E,Soccer City Stadium,Netherlands,2.0,0.0,Denmark
2010.0,14 Jun 2010 - 16:00 ,Group E,Free State Stadium,Japan,1.0,0.0,Cameroon
2010.0,14 Jun 2010 - 20:30 ,Group F,Cape Town Stadium,Italy,1.0,1.0,Paraguay
2010.0,15 Jun 2010 - 13:30 ,Group F,Royal Bafokeng Sports Palace,New Zealand,1.0,1.0,Slovakia
2010.0,15 Jun 2010 - 16:00 ,Group G,Port Elizabeth Stadium,C�te d'Ivoire,0.0,0.0,Portugal
2010.0,15 Jun 2010 - 20:30 ,Group G,Ellis Park Stadium,Brazil,2.0,1.0,Korea DPR
2010.0,16 Jun 2010 - 13:30 ,Group H,Mbombela Stadium,Honduras,0.0,1.0,Chile
2010.0,16 Jun 2010 - 16:00 ,Group H,Durban Stadium,Spain,0.0,1.0,Switzerland
2010.0,16 Jun 2010 - 20:30 ,Group A,Loftus Versfeld Stadium,South Africa,0.0,3.0,Uruguay
2010.0,17 Jun 2010 - 13:30 ,Group B,Soccer City Stadium,Argentina,4.0,1.0,Korea Republic
2010.0,17 Jun 2010 - 16:00 ,Group B,Free State Stadium,Greece,2.0,1.0,Nigeria
2010.0,17 Jun 2010 - 20:30 ,Group A,Peter Mokaba Stadium,France,0.0,2.0,Mexico
2010.0,18 Jun 2010 - 13:30 ,Group D,Port Elizabeth Stadium,Germany,0.0,1.0,Serbia
2010.0,18 Jun 2010 - 16:00 ,Group C,Ellis Park Stadium,Slovenia,2.0,2.0,USA
2010.0,18 Jun 2010 - 20:30 ,Group C,Cape Town Stadium,England,0.0,0.0,Algeria
2010.0,19 Jun 2010 - 13:30 ,Group E,Durban Stadium,Netherlands,1.0,0.0,Japan
2010.0,19 Jun 2010 - 16:00 ,Group D,Royal Bafokeng Sports Palace,Ghana,1.0,1.0,Australia
2010.0,19 Jun 2010 - 20:30 ,Group E,Loftus Versfeld Stadium,Cameroon,1.0,2.0,Denmark
2010.0,20 Jun 2010 - 13:30 ,Group F,Free State Stadium,Slovakia,0.0,2.0,Paraguay
2010.0,20 Jun 2010 - 16:00 ,Group F,Mbombela Stadium,Italy,1.0,1.0,New Zealand
2010.0,20 Jun 2010 - 20:30 ,Group G,Soccer City Stadium,Brazil,3.0,1.0,C�te d'Ivoire
2010.0,21 Jun 2010 - 13:30 ,Group G,Cape Town Stadium,Portugal,7.0,0.0,Korea DPR
2010.0,21 Jun 2010 - 16:00 ,Group H,Port Elizabeth Stadium,Chile,1.0,0.0,Switzerland
2010.0,21 Jun 2010 - 20:30 ,Group H,Ellis Park Stadium,Spain,2.0,0.0,Honduras
2010.0,22 Jun 2010 - 16:00 ,Group A,Royal Bafokeng Sports Palace,Mexico,0.0,1.0,Uruguay
2010.0,22 Jun 2010 - 16:00 ,Group A,Free State Stadium,France,1.0,2.0,South Africa
2010.0,22 Jun 2010 - 20:30 ,Group B,Durban Stadium,Nigeria,2.0,2.0,Korea Republic
2010.0,22 Jun 2010 - 20:30 ,Group B,Peter Mokaba Stadium,Greece,0.0,2.0,Argentina
2010.0,23 Jun 2010 - 16:00 ,Group C,Port Elizabeth Stadium,Slovenia,0.0,1.0,England
2010.0,23 Jun 2010 - 16:00 ,Group C,Loftus Versfeld Stadium,USA,1.0,0.0,Algeria
